Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/API/getLocationById,,,,27-05-2024 17:15:37,27-05-2024 17:15:37,0.286s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""mt-coronet""]))",,,,27-05-2024 17:15:37,27-05-2024 17:15:37,0.277s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:37,27-05-2024 17:15:37,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationByName,,,,27-05-2024 17:15:37,27-05-2024 17:15:37,0.157s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""6""]))",,,,27-05-2024 17:15:37,27-05-2024 17:15:37,0.152s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:37,27-05-2024 17:15:37,0.000s,PASSED
,,,,,,,
Test Cases/API/getMoveById,,,,27-05-2024 17:15:37,27-05-2024 17:15:38,1.099s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""6""]))",,,,27-05-2024 17:15:37,27-05-2024 17:15:38,1.094s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:38,27-05-2024 17:15:38,0.001s,PASSED
,,,,,,,
Test Cases/API/getMoveByName,,,,27-05-2024 17:15:38,27-05-2024 17:15:38,0.146s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""pound""]))",,,,27-05-2024 17:15:38,27-05-2024 17:15:38,0.141s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:38,27-05-2024 17:15:38,0.000s,PASSED
,,,,,,,
Test Cases/API/getPokedexById,,,,27-05-2024 17:15:38,27-05-2024 17:15:39,0.139s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""5""]))",,,,27-05-2024 17:15:38,27-05-2024 17:15:39,0.134s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.001s,PASSED
,,,,,,,
Test Cases/API/getPokedexByName,,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.137s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""kanto""]))",,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.132s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionById,,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.199s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""kanto""]))",,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.192s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:39,27-05-2024 17:15:39,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionByName,,,,27-05-2024 17:15:39,27-05-2024 17:15:40,1.085s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""1""]))",,,,27-05-2024 17:15:39,27-05-2024 17:15:40,1.080s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:40,27-05-2024 17:15:40,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemon,,,,27-05-2024 17:15:40,27-05-2024 17:15:40,0.149s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""1""]))",,,,27-05-2024 17:15:40,27-05-2024 17:15:40,0.140s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:40,27-05-2024 17:15:40,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonById,,,,27-05-2024 17:15:40,27-05-2024 17:15:41,1.144s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""2""]))",,,,27-05-2024 17:15:40,27-05-2024 17:15:41,1.135s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:41,27-05-2024 17:15:41,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonByName,,,,27-05-2024 17:15:41,27-05-2024 17:15:42,0.211s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""pikachu""]))",,,,27-05-2024 17:15:41,27-05-2024 17:15:42,0.207s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:42,27-05-2024 17:15:42,0.001s,PASSED
,,,,,,,
Test Cases/API/getVersionById,,,,27-05-2024 17:15:42,27-05-2024 17:15:43,1.124s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""1""]))",,,,27-05-2024 17:15:42,27-05-2024 17:15:43,1.104s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:43,27-05-2024 17:15:43,0.003s,PASSED
,,,,,,,
Test Cases/API/getVersionByName,,,,27-05-2024 17:15:43,27-05-2024 17:15:44,1.138s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""red""]))",,,,27-05-2024 17:15:43,27-05-2024 17:15:44,1.118s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:15:44,27-05-2024 17:15:44,0.002s,PASSED
