Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/API/getCharacteristicById,,,,30-05-2024 23:38:07,30-05-2024 23:38:08,0.206s,PASSED
"response = sendRequest(findTestObject(""REST/getCharacteristic"", [""id"":""1""]))",,,,30-05-2024 23:38:07,30-05-2024 23:38:08,0.171s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.003s,PASSED
,,,,,,,
Test Cases/API/getContestTypesById,,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.187s,PASSED
"response = sendRequest(findTestObject(""REST/getContestTypes"", [""id"":""1""]))",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.002s,PASSED
,,,,,,,
Test Cases/API/getContestTypesByName,,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.239s,PASSED
"response = sendRequest(findTestObject(""REST/getContestTypes"", [""id"":""cool""]))",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.211s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.002s,PASSED
,,,,,,,
Test Cases/API/getEggsGroupById,,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.190s,PASSED
"response = sendRequest(findTestObject(""REST/getEggsGroup"", [""id"":""monster""]))",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:08,30-05-2024 23:38:08,0.002s,PASSED
,,,,,,,
Test Cases/API/getEggsGroupByName,,,,30-05-2024 23:38:08,30-05-2024 23:38:09,0.219s,PASSED
"response = sendRequest(findTestObject(""REST/getEggsGroup"", [""id"":""1""]))",,,,30-05-2024 23:38:08,30-05-2024 23:38:09,0.174s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.003s,PASSED
,,,,,,,
Test Cases/API/getEncounterConditionValuesById,,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.199s,PASSED
"response = sendRequest(findTestObject(""REST/getEncouterConditionValue"", [""id"":""swarm-yes""]))",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.169s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.004s,PASSED
,,,,,,,
Test Cases/API/getEncounterConditionValuesByName,,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.194s,PASSED
"response = sendRequest(findTestObject(""REST/getEncouterConditionValue"", [""id"":""1""]))",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.163s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterConditionById,,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.197s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterCondition"", [""id"":""1""]))",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.166s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterConditionByName,,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.182s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterCondition"", [""id"":""swarm""]))",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterMethodById,,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.199s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterMethod"", [""id"":""1""]))",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.160s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:09,30-05-2024 23:38:09,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterMethodByName,,,,30-05-2024 23:38:09,30-05-2024 23:38:10,0.195s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterMethod"", [""id"":""walk""]))",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.160s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.003s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerById,,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.190s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""1""]))",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.156s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.002s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerByName,,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.233s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""level-up""]))",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.203s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenderById,,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.191s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""1""]))",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.160s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:10,30-05-2024 23:38:10,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenderByName,,,,30-05-2024 23:38:10,30-05-2024 23:38:11,0.191s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""male""]))",,,,30-05-2024 23:38:10,30-05-2024 23:38:11,0.165s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenerationById,,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.197s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""1""]))",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.161s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenerationByName,,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.181s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""generation-i""]))",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.148s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.001s,PASSED
,,,,,,,
Test Cases/API/getItemById,,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.221s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""2""]))",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.181s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.001s,PASSED
,,,,,,,
Test Cases/API/getItemByName,,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.206s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""safari-ball""]))",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.179s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaById,,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.177s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""5""]))",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.146s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:11,30-05-2024 23:38:11,0.003s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaByName,,,,30-05-2024 23:38:11,30-05-2024 23:38:12,0.175s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""valley-windworks-area""]))",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.151s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationById,,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.173s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""mt-coronet""]))",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.149s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationByName,,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.174s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""6""]))",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.149s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.003s,PASSED
,,,,,,,
Test Cases/API/getMoveById,,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.176s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""6""]))",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.150s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.002s,PASSED
,,,,,,,
Test Cases/API/getMoveByName,,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.182s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""pound""]))",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.159s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:12,30-05-2024 23:38:12,0.001s,PASSED
,,,,,,,
Test Cases/API/getPokedexById,,,,30-05-2024 23:38:12,30-05-2024 23:38:13,0.180s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""5""]))",,,,30-05-2024 23:38:12,30-05-2024 23:38:13,0.143s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.002s,PASSED
,,,,,,,
Test Cases/API/getPokedexByName,,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.172s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""kanto""]))",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.149s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionById,,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.237s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""kanto""]))",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.211s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.002s,PASSED
,,,,,,,
Test Cases/API/getRegionByName,,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.204s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""1""]))",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.179s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemon,,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.198s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""1""]))",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.167s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:13,30-05-2024 23:38:13,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonById,,,,30-05-2024 23:38:13,30-05-2024 23:38:14,0.175s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""2""]))",,,,30-05-2024 23:38:13,30-05-2024 23:38:14,0.142s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonByName,,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.191s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""pikachu""]))",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.161s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.002s,PASSED
,,,,,,,
Test Cases/API/getVersionById,,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.183s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""1""]))",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.003s,PASSED
,,,,,,,
Test Cases/API/getVersionByName,,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.176s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""red""]))",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 23:38:14,30-05-2024 23:38:14,0.002s,PASSED
