Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:31:06,29-05-2024 17:31:07,0.744s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:31:07,29-05-2024 17:31:21,14.007s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/img_Nhn Vt_jet-tabs__label-image (1)""))",Chrome 125.0.0.0,,,29-05-2024 17:31:21,29-05-2024 17:31:22,1.564s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Boothill (1)""))",Chrome 125.0.0.0,,,29-05-2024 17:31:22,29-05-2024 17:31:23,0.525s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:31:23,29-05-2024 17:31:23,0.148s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NonAnhSang/Catalogs/3-Star,Chrome 125.0.0.0,,,29-05-2024 17:31:23,29-05-2024 17:31:37,13.890s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:31:23,29-05-2024 17:31:24,0.575s,PASSED
"navigateToUrl(""https://honkai-builds.com/non-anh-sang"")",Chrome 125.0.0.0,,,29-05-2024 17:31:24,29-05-2024 17:31:31,7.230s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nn nh Sng Honkai Star Rail/div_Sinh Si""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:31:31,29-05-2024 17:31:37,5.926s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:31:37,29-05-2024 17:31:37,0.133s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NonAnhSang/Catalogs/4-star,Chrome 125.0.0.0,,,29-05-2024 17:31:37,29-05-2024 17:31:46,9.518s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:31:37,29-05-2024 17:31:38,0.559s,PASSED
"navigateToUrl(""https://honkai-builds.com/non-anh-sang"")",Chrome 125.0.0.0,,,29-05-2024 17:31:38,29-05-2024 17:31:44,6.873s,PASSED
